,id,new_spec,est_mass,hydrogen_kg,nitrogen_kg,ammonia_kg,iron_kg,water_kg,nickel_kg,cobalt_kg,magnesium silicate_kg,iron silicate_kg,aluminum_kg,nickel-iron_kg,platinum_kg
402,bK14Y00D,S,69075912.14193363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.907591214193364e-23,0.0,0.0,0.0,0.0
403,bK14Y00F,Sq,706626154.1042079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.066261541042079e-22,0.0,0.0,0.0,0.0
404,bK14Y00N,X,19293576.346059926,0.0,0.0,0.0,1697834718.4532735,0.0,192935763.46059924,9646788.173029963,0.0,0.0,0.0,0.0,0.0
405,bK14Y34T,Q,37935073.25228668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505105500.35419714,0.0
406,bK15A44D,Sl,219164438.3242703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.191644383242703e-22,0.0,0.0,0.0,0.0
407,bK15B92G,A,22334325.213026036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,bK15Bp0M,Q,22561629.1861966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300408092.6142077,0.0
409,bK15DK0K,C,5134492.500129192,1206605.73753036,5134.492500129192,5134.492500129192,852325.7550214459,1026898.5000258385,71882.89500180869,10268.985000258384,0.0,0.0,0.0,0.0,0.0
410,bK15DL5J,U,88700748.99975613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,bK15E07F,Sq,59319298.34813059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93192983481306e-23,0.0,0.0,0.0,0.0
412,bK15E07O,Sq,11385717.570718879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.138571757071888e-23,0.0,0.0,0.0,0.0
413,bK15E07Q,S,175540576.4182385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.755405764182385e-22,0.0,0.0,0.0,0.0
414,bK15F33N,Sq,8300820.192758802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.300820192758803e-24,0.0,0.0,0.0,0.0
415,bK15F36G,O,79158309.04668668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234704386.32342598,98947886.30835834
416,bK15FS4X,S,59122911.13054489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91229111305449e-23,0.0,0.0,0.0,0.0
417,bK15FY1A,S,66269975.78757808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.626997578757809e-23,0.0,0.0,0.0,0.0
418,bK15HI2Q,Sa,25608262.808261428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2804131404130715e-23,0.0,0.0,0.0,0.0
419,bK15J03D,Ch,7078607.323633891,1663472.7210539642,7078.607323633891,7078.607323633891,1175048.815723226,1415721.4647267782,99100.50253087447,14157.214647267781,0.0,0.0,0.0,0.0,0.0
420,bK15K00J,Sa,174966602.445087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74833012225435e-23,0.0,0.0,0.0,0.0
421,bK15K19F,S,1062551215.3334185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0625512153334185e-21,0.0,0.0,0.0,0.0
422,bK15KC0R,Xc,1043454979.8375483,0.0,0.0,0.0,91824038225.70425,0.0,10434549798.375483,521727489.9187741,0.0,0.0,0.0,0.0,5217274.899187742
423,bK15KC1T,S,6820371.1857695915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.820371185769592e-24,0.0,0.0,0.0,0.0
424,bK15KF4U,S,25444800.311760087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.544480031176009e-23,0.0,0.0,0.0,0.0
425,bK15L00J,L,38238717.78379856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8238717783798565e-23,0.0,267671024.4865899,0.0,0.0
426,bK15L21E,S,33248743.71692624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.324874371692624e-23,0.0,0.0,0.0,0.0
427,bK15L24V,Q,203127580.40585598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704643733.1039724,0.0
428,bK15M00C,Sl,88002462.37719007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.800246237719008e-23,0.0,0.0,0.0,0.0
429,bK15M54B,S,93981620.18221097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.398162018221098e-23,0.0,0.0,0.0,0.0
430,bK15N13G,O,14242593.30120163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42229289.138062835,17803241.626502037
431,bK15N14A,Sq,1608998289.511802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.608998289511802e-21,0.0,0.0,0.0,0.0
432,bK15O00V,Sq,175155261.50045365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7515526150045368e-22,0.0,0.0,0.0,0.0
433,bK15P57L,V,9735499.346360933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.735499346360934e-24,0.0,0.0,0.0,0.0
434,bK15R01T,Sr,14633276.982339943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4633276982339944e-23,0.0,0.0,0.0,0.0
435,bK15R35N,Sq,354729892.4988058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5472989249880586e-22,0.0,0.0,0.0,0.0
436,bK15R36F,X,457139835.66791594,0.0,0.0,0.0,40228305538.7766,0.0,4571398356.679159,228569917.83395797,0.0,0.0,0.0,0.0,0.0
437,bK15R82T,Sr,9572660.252199745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.572660252199745e-24,0.0,0.0,0.0,0.0
438,bK15R83W,Sq,88124821.83719614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.812482183719615e-23,0.0,0.0,0.0,0.0
439,bK15S02Z,S,14424690.999258857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4424690999258857e-23,0.0,0.0,0.0,0.0
440,bK15T01J,C,359178062.28837,84406844.63776694,359178.06228837004,359178.06228837004,59623558.339869425,71835612.45767401,5028492.872037181,718356.1245767401,0.0,0.0,0.0,0.0,0.0
441,bK15T24Z,Sq,88339188.2472368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.833918824723681e-23,0.0,0.0,0.0,0.0
442,bK15TE3M,K,89087106.61402972,20935470.05429698,89087.10661402972,89087.10661402972,7394229.848964468,8908710.661402972,623609.746298208,89087.10661402972,0.0,0.0,0.0,0.0,0.0
443,bK15TE4G,S,11227399.037718406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1227399037718407e-23,0.0,0.0,0.0,0.0
444,bK15U51G,X,16242239.816076143,0.0,0.0,0.0,1429317103.8147006,0.0,162422398.16076142,8121119.908038071,0.0,0.0,0.0,0.0,0.0
445,bK15V00E,Sa,8538088.360861303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.269044180430652e-24,0.0,0.0,0.0,0.0
446,bK15V00V,Xk,130910321.24666052,0.0,0.0,0.0,11520108269.706125,0.0,1309103212.4666052,65455160.62333026,0.0,0.0,0.0,0.0,0.0
447,bK15VA5E,V,38320767.92709345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8320767927093456e-23,0.0,0.0,0.0,0.0
448,bK15VA5O,S,88551524.98747821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.855152498747822e-23,0.0,0.0,0.0,0.0
449,bK15X00C,S,19160541.126656465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9160541126656468e-23,0.0,0.0,0.0,0.0
450,bK15X55K,S,51070366.88907143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1070366889071433e-23,0.0,0.0,0.0,0.0
451,bK15XC8P,S,403944148.86695683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0394414886695685e-22,0.0,0.0,0.0,0.0
452,bK15XC8X,Q,6301505.988734511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83904552.24000001,0.0
453,bK15XZ2A,S,1849811782.97898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84981178297898e-21,0.0,0.0,0.0,0.0
454,bK15XZ2C,S,9315055.208014788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.315055208014788e-24,0.0,0.0,0.0,0.0
455,bK15Xb9A,Sq,16435533.629863892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6435533629863893e-23,0.0,0.0,0.0,0.0
456,bK15Y00K,X,14325166.876590062,0.0,0.0,0.0,1260614685.1399255,0.0,143251668.7659006,7162583.438295031,0.0,0.0,0.0,0.0,0.0
457,bK15Y00T,Sr,8096632.262032807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.096632262032808e-24,0.0,0.0,0.0,0.0
458,bK15Y01A,Q,50719742.32729664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675333369.0879546,0.0
459,bK15Y01U,S,32671430.962962378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.267143096296238e-23,0.0,0.0,0.0,0.0
460,bK16A08T,B,59806830.95034944,14054605.273332119,59806.830950349446,59806.830950349446,598068309.5034944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,bK16A09B,C,19240512.70011083,4521520.484526045,19240.51270011083,19240.51270011083,3193925.108218398,3848102.5400221664,269367.17780155165,38481.02540022166,0.0,0.0,0.0,0.0,0.0
462,bK16A65W,Sq,88714142.88213909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.871414288213909e-23,0.0,0.0,0.0,0.0
463,bK16A65Z,Sq,1608983755.4568784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6089837554568786e-21,0.0,0.0,0.0,0.0
464,bK16AD1O,Sq,76432446.04421124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.643244604421125e-23,0.0,0.0,0.0,0.0
465,bK16AG5K,Sq,132705603.99646069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.327056039964607e-22,0.0,0.0,0.0,0.0
466,bK16AG5X,Sa,403395946.7153142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0169797335765712e-22,0.0,0.0,0.0,0.0
467,bK16B14C,S,7356289475.524265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.356289475524266e-21,0.0,0.0,0.0,0.0
468,bK16B14W,B,4322250.9726742,1015728.978578437,4322.2509726742,4322.2509726742,43222509.726742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,bK16C29O,S,25422242.522114344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5422242522114346e-23,0.0,0.0,0.0,0.0
470,bK16CD7F,Sq,10685862.959176468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0685862959176469e-23,0.0,0.0,0.0,0.0
471,bK16CJ3A,S,28786855.13872552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.878685513872552e-23,0.0,0.0,0.0,0.0
472,bK16CJ4F,Sq,88395237.1128911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.83952371128911e-23,0.0,0.0,0.0,0.0
473,bK16CO6O,Q,8201081.1746735675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109197395.84077854,0.0
474,bK16CO6V,C,7414662.150405679,1742445.6053453344,7414.662150405679,7414.662150405679,1230833.9169673428,1482932.4300811358,103805.2701056795,14829.324300811359,0.0,0.0,0.0,0.0,0.0
475,bK16D00J,S,10652143.27842235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0652143278422352e-23,0.0,0.0,0.0,0.0
476,bK16D02R,Sr,11490059.861548902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1490059861548904e-23,0.0,0.0,0.0,0.0
477,bK16E85T,S,10790208.55999788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0790208559997881e-23,0.0,0.0,0.0,0.0
478,bK16E86F,Sr,19164105.70710474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.916410570710474e-23,0.0,0.0,0.0,0.0
479,bK16EF6J,Cb,4309623.440238441,1012761.5084560337,4309.623440238442,4309.623440238442,357698.74553979066,430962.34402384417,30167.36408166909,4309.623440238442,0.0,0.0,0.0,0.0,0.0
480,bK16F00A,S,16470174.138049625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6470174138049625e-23,0.0,0.0,0.0,0.0
481,bK16F02X,Sq,155619320.58969876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5561932058969877e-22,0.0,0.0,0.0,0.0
482,bK16F02Y,Xk,28651992.595716186,0.0,0.0,0.0,2521375348.423024,0.0,286519925.95716184,14325996.297858093,0.0,0.0,0.0,0.0,0.0
483,bK16F12B,Xc,12823737.663960056,0.0,0.0,0.0,1128488914.428485,0.0,128237376.63960056,6411868.831980028,0.0,0.0,0.0,0.0,64118.68831980028
484,bK16F12P,T,5233614.555978647,0.0,0.0,0.0,31401687.335871883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,bK16F13S,S,6386630.281466938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3866302814669385e-24,0.0,0.0,0.0,0.0
486,bK16F14T,Xc,64843666.995717816,0.0,0.0,0.0,5706242695.623168,0.0,648436669.9571781,32421833.497858908,0.0,0.0,0.0,0.0,324218.3349785891
487,bK16F39H,Sr,66428934.06579915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.642893406579915e-23,0.0,0.0,0.0,0.0
488,bK16G02N,Sr,25070666.64507998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5070666645079983e-23,0.0,0.0,0.0,0.0
489,bK16G03A,X,65210034.43930398,0.0,0.0,0.0,5738483030.658751,0.0,652100344.3930398,32605017.21965199,0.0,0.0,0.0,0.0,0.0
490,bK16GD4D,Sq,202693291.65675557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0269329165675558e-22,0.0,0.0,0.0,0.0
491,bK16GD4M,S,6496860.217659307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.496860217659307e-24,0.0,0.0,0.0,0.0
492,bK16GM1W,S,38523448.141831145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.852344814183115e-23,0.0,0.0,0.0,0.0
493,bK16GM2L,S,8580074.758394638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.580074758394639e-24,0.0,0.0,0.0,0.0
494,bK16H03L,S,38163051.44020241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.816305144020241e-23,0.0,0.0,0.0,0.0
495,bK16J06F,Sq,88710876.37623034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.871087637623035e-23,0.0,0.0,0.0,0.0
496,bK16J24X,R,14378703.586522838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.437870358652284e-23,0.0,0.0,0.0,0.0
497,bK16J38R,S,66293222.38398912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.629322238398912e-23,0.0,0.0,0.0,0.0
498,bK16L10K,S,38212315.67017229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.821231567017229e-23,0.0,0.0,0.0,0.0
499,bK16N01C,D,6949136.450689177,0.0,0.0,0.0,0.0,159.83013836585107,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,bK16N01D,K,8121051.8915858185,1908447.1945226672,8121.051891585818,8121.051891585818,674047.307001623,812105.1891585819,56847.36324110073,8121.051891585818,0.0,0.0,0.0,0.0,0.0
501,bK16N22V,Sk,28345408.17972402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.834540817972402e-23,0.0,0.0,0.0,0.0
502,bK16N56J,V,58777087.8140673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.877708781406731e-23,0.0,0.0,0.0,0.0
503,bK16P02D,Sq,44542030.85143659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4542030851436594e-23,0.0,0.0,0.0,0.0
504,bK16P08C,Sq,38083974.50491153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.808397450491153e-23,0.0,0.0,0.0,0.0
505,bK16R01Q,C,17409482.540032376,4091228.396907608,17409.482540032375,17409.482540032375,2889974.1016453747,3481896.5080064754,243732.75556045325,34818.96508006475,0.0,0.0,0.0,0.0,0.0
506,bK16R34B,Q,25594650.70955795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340792774.1977641,0.0
507,bK16S02T,Sq,28593159.063803576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8593159063803577e-23,0.0,0.0,0.0,0.0
508,bK16T11P,S,66939316.953482315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.693931695348232e-23,0.0,0.0,0.0,0.0
509,bK16T11Q,Q,9427168.226837864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125522744.94034615,0.0
510,bK16T18B,C,17395598.640173905,4087965.6804408673,17395.598640173906,17395.598640173906,2887669.3742688685,3479119.7280347813,243538.38096243466,34791.19728034781,0.0,0.0,0.0,0.0,0.0
511,bK16T55G,C,2870216.9167597173,674500.9754385335,2870.216916759717,2870.216916759717,476456.0081821131,574043.3833519435,40183.03683463604,5740.433833519434,0.0,0.0,0.0,0.0,0.0
512,bK16U00E,Sq,22475499.92226954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2475499922269544e-23,0.0,0.0,0.0,0.0
513,bK16U05O,Sq,8481472.324535025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.481472324535026e-24,0.0,0.0,0.0,0.0
514,bK16U35W,Sq,50640248.05437689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06402480543769e-23,0.0,0.0,0.0,0.0
515,bK16U41A,Sq,58944283.03120705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.894428303120705e-23,0.0,0.0,0.0,0.0
516,bK16V01S,T,4305544.458254862,0.0,0.0,0.0,25833266.749529168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,bK16V01Y,S,38247564.50858475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.824756450858476e-23,0.0,0.0,0.0,0.0
518,bK16W07G,S,6550789.442623895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.550789442623895e-24,0.0,0.0,0.0,0.0
519,bK16W07L,K,33344669.270347845,7835997.278531743,33344.66927034785,33344.66927034785,2767607.5494388714,3334466.9270347846,233412.68489243492,33344.66927034785,0.0,0.0,0.0,0.0,0.0
520,bK16W07S,Q,33066153.036847178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440275827.6856201,0.0
521,bK16W07T,Sr,7415457.976336698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.415457976336699e-24,0.0,0.0,0.0,0.0
522,bK16W08B,Sq,7387897.135177318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.387897135177319e-24,0.0,0.0,0.0,0.0
523,bK16W08M,Sk,76074568.30420601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.607456830420602e-23,0.0,0.0,0.0,0.0
524,bK16W48L,C,14238463.22833007,3346038.8586575664,14238.46322833007,14238.46322833007,2363584.895902792,2847692.6456660144,199338.48519662098,28476.92645666014,0.0,0.0,0.0,0.0,0.0
525,bK16X23R,S,14109086.947363304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4109086947363306e-23,0.0,0.0,0.0,0.0
526,bK16Y00E,Xe,13517419.07001881,0.0,0.0,0.0,1189532878.1616552,0.0,135174190.7001881,6758709.535009405,0.0,0.0,0.0,0.0,0.0
527,bK16Y00Q,S,33429522.38544634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.342952238544634e-23,0.0,0.0,0.0,0.0
528,bK16Y01N,Sq,175435357.24418065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7543535724418067e-22,0.0,0.0,0.0,0.0
529,bK16Y08F,T,360038057.676476,0.0,0.0,0.0,2160228346.058856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,bK17A04R,X,65090465.083032936,0.0,0.0,0.0,5727960927.306898,0.0,650904650.8303294,32545232.541516468,0.0,0.0,0.0,0.0,0.0
531,bK17A21E,Sq,32941846.493331097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29418464933311e-23,0.0,0.0,0.0,0.0
532,bK17A21G,Sq,7045764180.455027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.045764180455027e-21,0.0,0.0,0.0,0.0
533,bK17B00W,V,202321002.032965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0232100203296503e-22,0.0,0.0,0.0,0.0
534,bK17B00Y,Xk,25464954.058528654,0.0,0.0,0.0,2240915957.1505218,0.0,254649540.58528656,12732477.029264327,0.0,0.0,0.0,0.0,0.0
535,bK17B29F,Q,11434328.511797627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152248084.1345854,0.0
536,bK17B30F,X,149579411.97588202,0.0,0.0,0.0,13162988253.877619,0.0,1495794119.7588203,74789705.98794101,0.0,0.0,0.0,0.0,0.0
537,bK17B30L,S,266210284.41850862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6621028441850866e-22,0.0,0.0,0.0,0.0
538,bK17B32M,S,58706027.81818339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.87060278181834e-23,0.0,0.0,0.0,0.0
539,bK17B32N,C,17310741.752749905,4068024.3118962273,17310.741752749906,17310.741752749906,2873583.1309564845,3462148.350549981,242350.38453849868,34621.48350549981,0.0,0.0,0.0,0.0,0.0
540,bK17B93N,S,14196822.598689768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.419682259868977e-23,0.0,0.0,0.0,0.0
541,bK17B93V,Sk,28921237.652837638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.892123765283764e-23,0.0,0.0,0.0,0.0
542,bK17C01Q,Ld,66379006.19858539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63790061985854e-23,0.0,0.0,0.0,0.0
543,bK17D36A,S,22495843.49521562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2495843495215622e-23,0.0,0.0,0.0,0.0
544,bK17D38B,X,199731753.61800197,0.0,0.0,0.0,17576394318.384174,0.0,1997317536.1800196,99865876.80900098,0.0,0.0,0.0,0.0,0.0
545,bK17E02U,Sq,17072002.16054106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7072002160541062e-23,0.0,0.0,0.0,0.0
546,bK17E03B,Sq,25631543.499216586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5631543499216588e-23,0.0,0.0,0.0,0.0
547,bK17E03D,K,38323284.98197651,9005971.970764479,38323.28498197651,38323.28498197651,3180832.6535040503,3832328.498197651,268262.9948738356,38323.28498197651,0.0,0.0,0.0,0.0,0.0
548,bK17F00R,X,38373143.2722204,0.0,0.0,0.0,3376836607.9553957,0.0,383731432.722204,19186571.6361102,0.0,0.0,0.0,0.0,0.0
549,bK17F02M,X,21364215.70036956,0.0,0.0,0.0,1880050981.6325212,0.0,213642157.0036956,10682107.85018478,0.0,0.0,0.0,0.0,0.0
550,bK17F03B,Sl,6911694.497945264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.911694497945264e-24,0.0,0.0,0.0,0.0
551,bK17F63K,V,32833814.899376962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2833814899376963e-23,0.0,0.0,0.0,0.0
552,bK17F64T,Sq,58686780.305791706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.868678030579171e-23,0.0,0.0,0.0,0.0
553,bK17FA1P,L,38369912.81864826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.836991281864826e-23,0.0,268589389.7305378,0.0,0.0
554,bK17FC7M,S,11265891.293948436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1265891293948438e-23,0.0,0.0,0.0,0.0
555,bK17G04J,Sr,7511958.053587218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.511958053587218e-24,0.0,0.0,0.0,0.0
556,bK17G04O,S,25264626.979013722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5264626979013724e-23,0.0,0.0,0.0,0.0
557,bK17G06M,Sq,6825639.772003849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.825639772003849e-24,0.0,0.0,0.0,0.0
558,bK17H01K,O,11479635.91863312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34037120.4987472,14349544.8982914
559,bK17H02U,X,13498733.87851603,0.0,0.0,0.0,1187888581.3094106,0.0,134987338.7851603,6749366.939258015,0.0,0.0,0.0,0.0,0.0
560,bK17H03S,C,5233878.772969957,1229961.51164794,5233.878772969958,5233.878772969958,868823.876313013,1046775.7545939916,73274.3028215794,10467.757545939916,0.0,0.0,0.0,0.0,0.0
561,bK17H03V,S,155573608.0545679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.555736080545679e-22,0.0,0.0,0.0,0.0
562,bK17H04Z,Sq,8418098.32412807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.418098324128071e-24,0.0,0.0,0.0,0.0
563,bK17H49E,K,79220255.37737203,18616760.013682425,79220.25537737203,79220.25537737203,6575281.196321879,7922025.537737203,554541.7876416042,79220.25537737203,0.0,0.0,0.0,0.0,0.0
564,bK17K05A,Sa,11267558.761959972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.633779380979986e-24,0.0,0.0,0.0,0.0
565,bK17K27P,Sq,8340899.433579803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.340899433579804e-24,0.0,0.0,0.0,0.0
566,bK17K34U,S,175175893.58152688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7517589358152688e-22,0.0,0.0,0.0,0.0
567,bK17L01E,S,9598584.640796356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.598584640796356e-24,0.0,0.0,0.0,0.0
568,bK17M05A,S,10019131.96984988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0019131969849882e-23,0.0,0.0,0.0,0.0
569,bK17O20E,Q,16417402.716215609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218597717.16641083,0.0
570,bK17P00E,Sk,59594697.73301433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.959469773301434e-23,0.0,0.0,0.0,0.0
571,bK17P24S,Sq,25689062.499303404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5689062499303406e-23,0.0,0.0,0.0,0.0
572,bK17P25V,X,75653146.36765663,0.0,0.0,0.0,6657476880.353784,0.0,756531463.6765664,37826573.18382832,0.0,0.0,0.0,0.0,0.0
573,bK17Q00O,Sl,9874819.402161391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.874819402161392e-24,0.0,0.0,0.0,0.0
574,bK17Q02B,L,58660962.39808204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.866096239808204e-23,0.0,410626736.7865743,0.0,0.0
575,bK17Q02P,S,17220905.864911538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7220905864911538e-23,0.0,0.0,0.0,0.0
576,bK17R00K,O,6794251.570405438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20144955.90625212,8492814.463006796
577,bK17R02P,S,132994255.53296374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3299425553296376e-22,0.0,0.0,0.0,0.0
578,bK17S10N,S,9888455.851032967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.888455851032967e-24,0.0,0.0,0.0,0.0
